name,artists,emotion,Topic_distr_0,Topic_distr_1,Topic_distr_2,Topic_distr_3,Topic_distr_4,Topic_distr_5,Topic_distr_6
Go Down Deh (feat. Shaggy and Sean Paul),"Spice, Shaggy, Sean Paul",joy,0.44329971075057983,0.43278682,0.02472839131951332,0.024739472195506096,0.0247242022305727,0.024745943024754524,0.024737032130360603
Hail Bop,Django Django,joy,0.021882478147745132,0.868649,0.021861445158720016,0.021932972595095634,0.021930085495114326,0.021864674985408783,0.02187921293079853
Twin Cinema,The New Pornographers,neutral,0.02601015381515026,0.8428624,0.026006268337368965,0.026972515508532524,0.026006296277046204,0.02600686065852642,0.026141641661524773
Rings,Pinegrove,joy,0.017841113731265068,0.73282737,0.01790410280227661,0.017840391024947166,0.17790260910987854,0.017842136323451996,0.017842674627900124
I Like U,Lucky Luke,joy,0.03066791035234928,0.81599367,0.030665313825011253,0.030666247010231018,0.030667060986161232,0.03067048266530037,0.03066921979188919
Marigolds,Glen Phillips,sadness,0.01971881277859211,0.78365594,0.01971474103629589,0.019721167162060738,0.11768943816423416,0.01977037638425827,0.019719626754522324
The Ark - Original Mix,Spektre,joy,0.0277495589107275,0.66635585,0.1948944628238678,0.027750056236982346,0.02774852328002453,0.027754593640565872,0.027752036228775978
I'm Little but I'm Loud,Martina McBride,joy,0.027669498696923256,0.8339781,0.027668848633766174,0.02766943909227848,0.02766921930015087,0.027673332020640373,0.02767159417271614
"Take Me Home, Country Road - Recorded at Spotify Studios NYC",Toots & The Maytals,joy,0.02588515542447567,0.8446889,0.025883609429001808,0.025883859023451805,0.025883741676807404,0.02588852122426033,0.02588629722595215
Slow Down - Single Version,Reel Big Fish,neutral,0.03435812518000603,0.79385483,0.03435404971241951,0.034355007112026215,0.03436064347624779,0.034358710050582886,0.034358810633420944
Twilight,Shaun Groves,joy,0.021638209000229836,0.87017125,0.021636174991726875,0.021636338904500008,0.021639768034219742,0.021638771519064903,0.021639442071318626
"Abraham, Martin & John",Marvin Gaye,sadness,0.02907639741897583,0.8255378,0.02907251939177513,0.029074717313051224,0.029073441401124,0.029087960720062256,0.029077179729938507
Shameless - Live,Tarja,fear,0.02646409533917904,0.84122145,0.02645884081721306,0.026459280401468277,0.02646639756858349,0.0264621302485466,0.026467738673090935
When You Say - 2013 Remaster,Fleetwood Mac,joy,0.04602591693401337,0.723836,0.046022191643714905,0.046023234724998474,0.04602406546473503,0.04604155942797661,0.04602787643671036
Run Away - Rocco Mundo & Onno Remix,Mischa Daniels,fear,0.030683426186442375,0.8159004,0.030681516975164413,0.030681829899549484,0.0306822769343853,0.030686426907777786,0.03068416193127632
Situations,Keyshia Cole,joy,0.01593899354338646,0.9043452,0.01589776761829853,0.01589803956449032,0.01589842326939106,0.015899578109383583,0.016129877418279648
Separation Scars,Modern Error,fear,0.019945930689573288,0.8803226,0.019945062696933746,0.019945787265896797,0.01994519680738449,0.01994810253381729,0.019947389140725136
Strongest,Etana,anger,0.0228420477360487,0.8632569,0.02277936227619648,0.02277931571006775,0.022780712693929672,0.022781405597925186,0.022780397906899452
Sigma Oasis,Phish,neutral,0.29408684372901917,0.57307845,0.02647983841598034,0.02648727037012577,0.026480047032237053,0.026913510635495186,0.026491401717066765
(You Love) Like Nobody Loves Me,Tal Bachman,fear,0.029219523072242737,0.82468563,0.029216984286904335,0.029218394309282303,0.02921745926141739,0.029221104457974434,0.029220933094620705
WiFi Tears,"Slippy, Mihka!",joy,0.21139982342720032,0.54487264,0.04878414794802666,0.04876718297600746,0.048753321170806885,0.048764534294605255,0.04876590892672539
Limelight,N3ptune,joy,0.02645060233771801,0.8410409,0.02644449844956398,0.02655327506363392,0.026444779708981514,0.026496227830648422,0.026570163667201996
Dance Wit' Me - Pt. 1,Rick James,joy,0.03223351016640663,0.8066046,0.0322299525141716,0.032231882214546204,0.032233916223049164,0.032232895493507385,0.03223307803273201
Machine Gun Funk,The Notorious B.I.G.,joy,0.014420256949961185,0.84790206,0.015059716999530792,0.07954815030097961,0.014413831755518913,0.014424949884414673,0.014423555694520473
Mercy,Jewel,sadness,0.023409614339470863,0.84343827,0.023390214890241623,0.02339204214513302,0.03906095400452614,0.02339305728673935,0.02341320365667343
Coming Home Tonight,Dennis Brown,sadness,0.02649999037384987,0.8151634,0.026601916179060936,0.026657775044441223,0.026500031352043152,0.02650272846221924,0.05214012414216995
Pink Turns To Red,Shemekia Copeland,sadness,0.02267296425998211,0.8641838,0.022603128105401993,0.022603889927268028,0.022603364661335945,0.022717708721756935,0.022613970562815666
Dressed to Kill,Cher,joy,0.02427353337407112,0.85435945,0.024271288886666298,0.024272285401821136,0.024271540343761444,0.024275079369544983,0.02427680976688862
Somebody Take Me Home,Randy Rogers Band,sadness,0.02407662570476532,0.8555409,0.024074958637356758,0.024075450375676155,0.02407536841928959,0.024078192189335823,0.02407846972346306
Hanky Panky,The 5.6.7.8's,joy,0.028810037299990654,0.43586767,0.02876541018486023,0.028765136376023293,0.42024877667427063,0.028770416975021362,0.02877027541399002
"Throwing Stones - Live at Oakland Coliseum Arena, Oakland, CA, December 17, 1992",Grateful Dead,joy,0.018859976902604103,0.8865837,0.018851710483431816,0.018851589411497116,0.01914306730031967,0.01885683834552765,0.01886041648685932
House Carpenter,Peggy Seeger,sadness,0.019219471141695976,0.81423956,0.08995450288057327,0.019125716760754585,0.019163338467478752,0.0191692765802145,0.019132006913423538
You've Really Got a Hold on Me,Jinkx Monsoon,joy,0.037923965603113174,0.7724598,0.03792048990726471,0.03792239725589752,0.03792152181267738,0.03792704641819,0.03792469948530197
Run Away (feat. Gwen Stefani),Snoop Dogg,joy,0.024829814210534096,0.851025,0.024827565997838974,0.024828443303704262,0.024827953428030014,0.024830985814332962,0.024830013513565063
Never Give Up - Live,Worship Central,joy,0.025524739176034927,0.8468541,0.025522353127598763,0.02552323415875435,0.02552255243062973,0.02552533708512783,0.02552729658782482
Destiny,"Blue Swede, Björn Skifs",joy,0.035531315952539444,0.6854259,0.03552882745862007,0.0355280339717865,0.03552886098623276,0.13689877092838287,0.035533737391233444
If I Had My Way / Leadbelly / Sinsemilla,Big Sugar,neutral,0.030607128515839577,0.8163556,0.03060515783727169,0.030605487525463104,0.030605532228946686,0.03060922585427761,0.030611859634518623
Just Like a Baby,Sly & The Family Stone,joy,0.03421754390001297,0.7946947,0.03421569988131523,0.03421679511666298,0.034215979278087616,0.034219373017549515,0.034219879657030106
Mr. Make Her Dance,Night Lovell,anger,0.018816977739334106,0.8872613,0.018784882500767708,0.018783478066325188,0.01878252439200878,0.01878480613231659,0.01878543198108673
All I Left,The Riverman,joy,0.02289365604519844,0.86263174,0.022894160822033882,0.02289310283958912,0.022892899811267853,0.022898593917489052,0.0228958111256361
Starting Now,Ingrid Michaelson,sadness,0.024305233731865883,0.85417134,0.024303073063492775,0.02430371753871441,0.024303702637553215,0.024306586012244225,0.024306368082761765
Life Clone,The Casualties,neutral,0.028605954721570015,0.8296383,0.028352489694952965,0.02834460511803627,0.028343386948108673,0.02834661677479744,0.0283855888992548
Rolling Stone,Surfaces,joy,0.033005569130182266,0.8019626,0.03300422802567482,0.033006489276885986,0.03300455957651138,0.03300843387842178,0.03300795331597328
100 Years,Blues Traveler,anger,0.020826306194067,0.87503195,0.020824577659368515,0.020828867331147194,0.020825959742069244,0.020834755152463913,0.020827628672122955
fuck 3x,tha Supreme,neutral,0.02249692752957344,0.02355733,0.8641052842140198,0.022616542875766754,0.022374624386429787,0.022414185106754303,0.022424131631851196
Down Through,Gleemer,neutral,0.019450465217232704,0.88329744,0.019449526444077492,0.019450070336461067,0.019449828192591667,0.01945173367857933,0.01945079118013382
Depression Naps,BOYO,sadness,0.02812919393181801,0.8312231,0.02812928706407547,0.028128601610660553,0.028128650039434433,0.028130535036325455,0.028130581602454185
Wasting,The Soft Moon,joy,0.031171254813671112,0.8129781,0.03116760402917862,0.031169021502137184,0.031168807297945023,0.031172949820756912,0.03117184340953827
Wasted On You,"William Black, Sara Skinner",sadness,0.03263285011053085,0.8042135,0.03262858837842941,0.03262938931584358,0.032629191875457764,0.03263438120484352,0.03263222426176071
Billy Graham,The Swirling Eddies,joy,0.11834888905286789,0.71526194,0.03327316418290138,0.0332733578979969,0.033275309950113297,0.03327622637152672,0.03327560797333717
Miss Polly Had a Dolly,Toddler Fun Learning,joy,0.02826445735991001,0.70280063,0.028264673426747322,0.1558530032634735,0.02826307900249958,0.028276260942220688,0.02826698124408722
Two Straight Lines,Walking On Cars,joy,0.02534547820687294,0.84791857,0.02534387819468975,0.025344593450427055,0.025344304740428925,0.025349482893943787,0.025353627279400826
This War,Shoshana Bean,sadness,0.020566988736391068,0.8765969,0.020565863698720932,0.020566262304782867,0.020566066727042198,0.02056831121444702,0.020569544285535812
The Right Thing To Do,Carly Simon,joy,0.027732592076063156,0.8336056,0.0277310349047184,0.02773144654929638,0.027731550857424736,0.027733949944376945,0.027733763679862022
Nasty Shit,Lifeseeker,disgust,0.013982731848955154,0.9159543,0.014117755927145481,0.014113680459558964,0.013927898369729519,0.013925601728260517,0.013961199671030045
Underneath the Sycamore - Dillon Francis Remix,Death Cab for Cutie,joy,0.07144347578287125,0.071443506,0.07144348323345184,0.07144348323345184,0.07144348323345184,0.5713378190994263,0.0714447870850563
Heavy Rain,Cathedral Bells,sadness,0.03370159864425659,0.79779804,0.033697839826345444,0.03369880095124245,0.033698201179504395,0.03370429575443268,0.03370126336812973
Lose My Mind,The Wild Reeds,anger,0.02062060311436653,0.87627715,0.02061919867992401,0.020619593560695648,0.02061963826417923,0.02062218450009823,0.02062166854739189
Hoping (Naughty's Radio Couture),Louie Austen,sadness,0.04196357727050781,0.74823433,0.041958559304475784,0.041959136724472046,0.04195861145853996,0.041963934898376465,0.0419619046151638
First Time Ever I Saw Your Face,"Harry Connick, Jr.",joy,0.021783724427223206,0.86929524,0.021783336997032166,0.021782973781228065,0.02178305946290493,0.021786125376820564,0.021785996854305267
Argentoratum,Tersivel,anger,0.021026935428380966,0.6032208,0.29146215319633484,0.021027173846960068,0.021029777824878693,0.021153876557946205,0.021057186648249626
A Library Used To Be (Black Hole And Its Concentrated Edges),Frog Eyes,anger,0.02331366203725338,0.8601099,0.023312777280807495,0.023313842713832855,0.023315420374274254,0.02331925369799137,0.02331514284014702
Only You - Live from Fame,Anderson East,sadness,0.029278969392180443,0.8243265,0.02927689626812935,0.029277736321091652,0.029277727007865906,0.029281554743647575,0.029280273243784904
Matrimony,"""Gilbert O'Sullivan""",joy,0.016941653564572334,0.8983475,0.01694098301231861,0.016942184418439865,0.01694120280444622,0.016942786052823067,0.016943730413913727
Talking Pictures,Tyler Kyte,sadness,0.030136220157146454,0.81918174,0.030134309083223343,0.030135275796055794,0.030134858563542366,0.0301385335624218,0.030138900503516197
Dear Mr. Fantasy - Live from Madison Square Garden,Eric Clapton,joy,0.027657659724354744,0.7438996,0.02765660174190998,0.027657102793455124,0.027657736092805862,0.11780311167240143,0.027661746367812157
Feel Like Rain,Motion City Soundtrack,sadness,0.017954396083950996,0.8922748,0.017953133210539818,0.017953544855117798,0.017953528091311455,0.017955655232071877,0.017954973503947258
Locked & Loaded,Godsmack,anger,0.027445098385214806,0.8354067,0.027427250519394875,0.027427930384874344,0.027430061250925064,0.027432801201939583,0.0274300966411829
End of Days,Crossbreed,sadness,0.03052685409784317,0.81509864,0.03053509071469307,0.032289911061525345,0.030527088791131973,0.030537273734807968,0.03054380975663662
The Satisfied Mind,DEVO,joy,0.03065969981253147,0.81604564,0.03065706416964531,0.030657554045319557,0.030657192692160606,0.030662372708320618,0.030660480260849
Pretty Persuasion,R.E.M.,disgust,0.032967448234558105,0.6762535,0.032967451959848404,0.03296534717082977,0.03296532481908798,0.15893235802650452,0.03296928107738495
Crack the Code,311,joy,0.017357829958200455,0.89576364,0.01736348308622837,0.017356863245368004,0.017433155328035355,0.017365874722599983,0.01735960878431797
I Can't Help It (If I'm Still In Love With You),"Patsy Cline, The Jordanaires",joy,0.02213902771472931,0.8671672,0.022137362509965897,0.022137904539704323,0.022137794643640518,0.02214108407497406,0.02213986963033676
You're Gone,Diamond Rio,sadness,0.017534583806991577,0.8947906,0.01753397099673748,0.017533818259835243,0.017533794045448303,0.017536723986268044,0.017536496743559837
The Gallis Pole,Lead Belly,fear,0.028503192588686943,0.8289954,0.028487106785178185,0.02848772145807743,0.028487738221883774,0.02854759432375431,0.028491439297795296
The Devil And The Liar,Longwave,sadness,0.027207860723137856,0.8367556,0.027205470949411392,0.027206087484955788,0.0272058192640543,0.02720903791487217,0.027210522443056107
How Long Can A Man Be Poor,Mississippi Heat,sadness,0.02609866112470627,0.843408,0.02609715238213539,0.02609841711819172,0.02609746903181076,0.026099616661667824,0.02610064670443535
Forever Alive - Sunrise Inc Reedit,Toni Tone,joy,0.028765792027115822,0.8274047,0.028763532638549805,0.028764087706804276,0.028764190152287483,0.02877028100192547,0.028766950592398643
Miles to Go,Eilen Jewell,sadness,0.02327054552733898,0.8603752,0.023269612342119217,0.023269744589924812,0.023269910365343094,0.023271378129720688,0.02327391691505909
Do You Remember?,John Vanderslice,neutral,0.02284877747297287,0.6261947,0.022846058011054993,0.02299599163234234,0.022845899686217308,0.02288355864584446,0.2593488097190857
Jupiter,Blackfield,sadness,0.02442435547709465,0.7125324,0.024421367794275284,0.02442159689962864,0.1653030812740326,0.02445964328944683,0.02442621812224388
Wonderland,The Outfield,joy,0.029660627245903015,0.82365423,0.029332507401704788,0.0293328445404768,0.029332496225833893,0.029353413730859756,0.029334401711821556
Exhibit C,Boogie Down Productions,joy,0.03217652812600136,0.39865535,0.03198130428791046,0.44115012884140015,0.032019324600696564,0.03198714181780815,0.03199409320950508
"Good Morning Little Schoolgirl - Live at Fillmore West February 28, 1969",Grateful Dead,joy,0.025608453899621964,0.84633875,0.025607483461499214,0.025613171979784966,0.025607971474528313,0.025610709562897682,0.025613483041524887
Rooftop,NOËP,joy,0.043100081384181976,0.74139065,0.04309886321425438,0.04309934377670288,0.04309951514005661,0.04310288652777672,0.043108902871608734
Have Love Will Travel,The Black Keys,joy,0.03390273451805115,0.7965939,0.033899735659360886,0.03389999270439148,0.033899664878845215,0.03390277922153473,0.033901482820510864
Street Fame - Briss Remix,2Pac,joy,0.01136820763349533,0.9315776,0.01136285625398159,0.011381668969988823,0.01136751938611269,0.01150056254118681,0.0114608034491539
Way It Goes,Current Swell,sadness,0.01827455684542656,0.8495075,0.059097208082675934,0.018280990421772003,0.018273787572979927,0.01827630214393139,0.018275752663612366
Cameras & Coastlines,Smallpools,joy,0.024542713537812233,0.8525792,0.024541301652789116,0.024541577324271202,0.02454208955168724,0.02475198544561863,0.024542415514588356
Down Under,"LVNDSCAPE, Rat City",fear,0.022531043738126755,0.6718045,0.022533919662237167,0.022541629150509834,0.022530147805809975,0.21551570296287537,0.022532623261213303
Waves,Canyon City,joy,0.018122196197509766,0.89126563,0.018121642991900444,0.01812211237847805,0.018121780827641487,0.018123788759112358,0.01812286302447319
